record_id,scenario,expected_annual_loss_nzd,events_exposed,OBJECTID,asset_type,asset_group,asset_id,VALIDATIONSTATE,GlobalID,description,SITE,site_description,local_board,STREETNAME,STREETNUMBER,city,replacement_value_nzd,criticality_score,priority_score,risk_band
park-1595,baseline,0.0,0,1595,Playground - Public Access,Playground Location,21933-L100-230-EXW-001,3,f03cdc2b-192f-40f5-9fbb-544915c5ef30,PS_Playground,21933,Sandspit Reserve - Waiuku,Franklin,Rangiwhea Road,15,Auckland,300000.0,2,0.0,No modelled exposure
park-1596,baseline,0.0,0,1596,Playground - Public Access,Playground Location,22359-L100-230-EXW-001,3,09e5c830-0d71-4f18-a557-a02250501076,PS_Playground (Whole)-,22359,Snells Beach (Sunrise Boulevard),Rodney,Sunrise Boulevard,,Auckland,300000.0,2,0.0,No modelled exposure
park-1597,baseline,0.0,0,1597,Playground - Public Access,Playground Location,22359-L100-230-EXW-002,3,0584cccc-4b41-4a71-8c37-5997f8ef9a5c,PS_Playground-Flying Fox,22359,Snells Beach (Sunrise Boulevard),Rodney,Sunrise Boulevard,,Auckland,300000.0,2,0.0,No modelled exposure
park-1598,baseline,0.0,0,1598,Playground - Public Access,Playground Location,23754-L100-230-EXW-001,3,d0a3bbc2-c2b0-4ce5-825f-d74e340b93c2,PS_Playground-West of carpark,23754,Hunua village green,Franklin,Hunua Road,2303-230,Auckland,300000.0,2,0.0,No modelled exposure
park-1599,baseline,0.0,0,1599,Playground - Public Access,Playground Location,10656-L100-230-EXW-001,3,644b024b-b1fd-4f0e-92d5-c242f5ae5988,PS_Playground,10656,Sunkist Bay Reserve,Franklin,Ealing Cresent,28,Auckland,300000.0,2,0.0,No modelled exposure
park-16,baseline,0.0,0,16,Public Toilet,Building Level 3,10036-B001-151,3,e5f1e7ff-ebed-4403-bd77-13784fee951f,Toilet - W51(731 Gt North Rd),10036,Western Springs Outer Fields,Waitemata,Great North Road,731,Auckland,450000.0,3,0.0,No modelled exposure
park-160,baseline,0.0,0,160,Public Toilet,Building Level 3,10472-B022-151,3,f687d317-3de4-4a80-b5c8-8ee1fabf9284,Northern Toilet Block(Dowmas)-Whlm,10472,Maungatauhoro/Wenderholm Regional Park,Rodney,Schischka Road,37,Auckland,450000.0,3,0.0,No modelled exposure
park-1600,baseline,0.0,0,1600,Playground - Public Access,Playground Location,21826-L100-230-EXW-001,3,0fac7174-3e7d-4000-a8d1-193c368e7d32,PS_Playground,21826,Nicolas Reserve,Waitakere Ranges,West Coast Road,,Auckland,300000.0,2,0.0,No modelled exposure
park-1601,baseline,0.0,0,1601,Playground - Public Access,Playground Location,21764-L100-230-EXW-001,3,292b0b9a-3435-42d9-aa86-32325e79fb16,PS_Playground,21764,Boundary Road Reserve - Papakura,Papakura,Boundary Road,59R,Auckland,300000.0,2,0.0,No modelled exposure
park-1602,baseline,0.0,0,1602,Playground - Public Access,Playground Location,11201-L100-230-EXW-001,3,1e56ace8-f6e1-478a-8490-c48cef0847ac,PS_Playground (Whole) - Senior,11201,Huapai Recreation Reserve,Rodney,Tapu Road,46,Auckland,300000.0,2,0.0,No modelled exposure
park-1603,baseline,0.0,0,1603,Playground - Public Access,Playground Location,20074-L100-230-EXW-001,3,a9443fcf-0c44-4127-b6f4-2f4634e0a05e,PS_Playground (Whole)-,20074,Waiake Beach Reserve,Hibiscus and Bays,Beach Road,921,Auckland,300000.0,2,0.0,No modelled exposure
park-1604,baseline,0.0,0,1604,Playground - Public Access,Playground Location,20850-L100-230-EXW-001,3,b7ac72e5-0406-44c4-b290-09c001c91bb4,PS_Playground,20850,Chichester Reserve,Papakura,Chichester Drive,63R,Auckland,300000.0,2,0.0,No modelled exposure
park-1605,baseline,0.0,0,1605,Playground - Public Access,Playground Location,10507-L100-230-EXW-001,3,e7b684e8-054c-4c4c-92ed-d0d7e7b92c65,PS_Playground,10507,Rata Street Reserve,Franklin,Rata Street,10,Auckland,300000.0,2,0.0,No modelled exposure
park-1606,baseline,0.0,0,1606,Playground - Public Access,Playground Location,22686-L100-230-EXW-001,3,0d01eb33-5d5e-461c-9457-9821fe5645ff,PS_Playground,22686,Kilimanjaro Park,Howick,Kilimanjaro Drive,42R,Auckland,300000.0,2,0.0,No modelled exposure
park-1607,baseline,0.0,0,1607,Playground - Public Access,Playground Location,11141-L100-230-EXW-001,3,70c50e01-fc89-4e76-ac72-ef1c628202ef,PS_Playground (Whole)-,11141,Bayswater Park,Devonport-Takapuna,Bayswater Avenue,131,Auckland,300000.0,2,0.0,No modelled exposure
park-1608,baseline,0.0,0,1608,Playground - Public Access,Playground Location,11383-L100-230-EXW-002,3,004a43dd-7c30-486f-ab09-4544a2efcd6f,PS_Playground,11383,Kingdale Reserve,Henderson-Massey,Universal Drive,1,Auckland,300000.0,2,0.0,No modelled exposure
park-1609,baseline,0.0,0,1609,Playground - Public Access,Playground Location,22512-L100-230-EXW-001,3,2350cf2d-cb42-4229-98e9-9de63942347f,PS_Playground (Whole)-,22512,Christmas Beach,Upper Harbour,The Terrace,86,Auckland,300000.0,2,0.0,No modelled exposure
park-161,baseline,0.0,0,161,Public Toilet,Building Level 3,10472-B023-151,3,99adb485-b666-47b3-806a-a63596abf984,Schischka Campground Toilet Block,10472,Maungatauhoro/Wenderholm Regional Park,Rodney,Schischka Road,37,Auckland,450000.0,3,0.0,No modelled exposure
park-1610,baseline,0.0,0,1610,Playground - Public Access,Playground Location,20996-L100-230-EXW-001,3,5e26b510-e068-4e0d-9801-ce2531a817ad,PS_Playground (Whole)-,20996,Malcolm Hahn Memorial Reserve,Upper Harbour,Waimarie Road,39,Auckland,300000.0,2,0.0,No modelled exposure
park-1611,baseline,0.0,0,1611,Playground - Public Access,Playground Location,10619-L100-230-EXW-002,3,bc98d821-bdd6-4e69-b589-b142574bf91c,PS_Playground-Hain Ave,10619,Walter Massey Park,Mangere-Otahuhu,Massey Road,380R,Auckland,300000.0,2,0.0,No modelled exposure
park-1612,baseline,0.0,0,1612,Playground - Public Access,Playground Location,20024-L100-230-EXW-001,3,3e42707d-2271-47e8-a2db-78007b2511e7,PS_Playground (Whole)-,20024,Silverdale War Memorial Park,Hibiscus and Bays,Hibiscus Coast Highway,12,Auckland,300000.0,2,0.0,No modelled exposure
park-1613,baseline,0.0,0,1613,Playground - Public Access,Playground Location,20327-L152-230-EXW-001,3,73d1a9e0-c501-4089-b175-f640c663bb23,PS_Playground (Whole)-,20327,Lady Phoenix Reserve,Upper Harbour,Schopolo Place,43,Auckland,300000.0,2,0.0,No modelled exposure
park-1614,baseline,0.0,0,1614,Playground - Public Access,Playground Location,10737-L100-230-EXW-001,3,ab3015f5-2dac-4dc1-a707-94509363bc66,PS_Playground,10737,Kirton Crescent Reserve,Manurewa,Kirton Crescent,20,Manukau,300000.0,2,0.0,No modelled exposure
park-1615,baseline,0.0,0,1615,Playground - Public Access,Playground Location,21598-L100-230-EXW-001,3,954de1a6-bdfc-42f9-996c-f7286267699d,PS_Playground,21598,Temuka Gardens,Whau,Terracotta Drive,33,Auckland,300000.0,2,0.0,No modelled exposure
park-1616,baseline,0.0,0,1616,Playground - Public Access,Playground Location,10588-L100-230-EXW-002,3,4ce38318-ba05-4683-9202-d1891cd3fd1f,PS_Playground-Jnr & Sen by Historic Vill,10588,Lloyd Elsmore Park,Howick,Bells Road,2R,Auckland East,300000.0,2,0.0,No modelled exposure
park-1617,baseline,0.0,0,1617,Playground - Public Access,Playground Location,11488-L100-230-EXW-001,3,a68f43c4-6274-4a84-af54-7e765a99671d,PS_Playground,11488,McLeod Park,Henderson-Massey,Mcleod Road,196,Auckland,300000.0,2,0.0,No modelled exposure
park-1618,baseline,0.0,0,1618,Playground - Public Access,Playground Location,20411-L100-230-EXW-001,3,1508e8e8-e83a-494d-b170-734987d253ec,PS_Playground,20411,Honey Park,Manurewa,Honey Place,6R,Auckland,300000.0,2,0.0,No modelled exposure
park-1619,baseline,0.0,0,1619,Playground - Public Access,Playground Location,11199-L100-230-EXW-001,3,ecdb2cc2-3b25-4c04-9302-e0bd8c250a63,PS_Playground,11199,Pahurehure Esplanade Reserve,Papakura,Cliff Road,21R,Papakura,300000.0,2,0.0,No modelled exposure
park-162,baseline,0.0,0,162,Public Toilet,Building Level 3,10473-B022-151,3,2e4a88c3-f6c1-43a3-a5bf-8dbbe7915e57,Toilet Block Central Ground - Long,10473,Te Oneroa o Kahu/Long Bay Regional Park,Hibiscus and Bays,Beach Road,2000,North Shore,450000.0,3,0.0,No modelled exposure
park-1620,baseline,0.0,0,1620,Playground - Public Access,Playground Location,11339-L100-230-EXW-001,3,640084ba-d647-4e75-9c72-94cb74f8862f,PS_Playground,11339,Prospect Park,Waitakere Ranges,Pisces Road,13,Auckland,300000.0,2,0.0,No modelled exposure
park-1621,baseline,0.0,0,1621,Playground - Public Access,Playground Location,22221-L100-230-EXW-001,3,c66d6078-a170-418e-9d66-601a03f08e1b,PS_Playground (Whole)-,22221,Linley Reserve,Kaipatiki,Linley Place,5,Auckland,300000.0,2,0.0,No modelled exposure
park-1622,baseline,0.0,0,1622,Playground - Public Access,Playground Location,22954-L100-230-EXW-001,3,90d6c310-526d-4142-b821-5ce34e8bc257,PS_Playground,22954,Marendellas Park,Howick,Marendellas Drive,29R,Auckland,300000.0,2,0.0,No modelled exposure
park-1623,baseline,0.0,0,1623,Playground - Public Access,Playground Location,11208-L100-230-EXW-001,3,6a7ae2e6-96fd-4525-8a40-9f24f0035d58,PS_Playground (Whole)-,11208,Puhoi Pioneer's Memorial Park Domain,Rodney,Domain Road,,Auckland,300000.0,2,0.0,No modelled exposure
park-1624,baseline,0.0,0,1624,Playground - Public Access,Playground Location,21852-L100-230-EXW-001,3,961b703b-b10c-4cce-aad4-d9c7bacb34bc,PS_Playground,21852,Northall Park,Whau,Titirangi Road,107,Auckland,300000.0,2,0.0,No modelled exposure
park-1625,baseline,0.0,0,1625,Playground - Public Access,Playground Location,22568-L100-230-EXW-001,3,7bfa1cf0-5e17-404b-823e-25185146f2a7,PS_Playground,22568,Sunvue Park,Waitakere Ranges,Sunvue Road,94,Auckland,300000.0,2,0.0,No modelled exposure
park-1626,baseline,0.0,0,1626,Playground - Public Access,Playground Location,20434-L100-230-EXW-001,3,1de4250b-eb5d-43b6-b91e-6c063c26a7ea,PS_Playground,20434,Yates Park,Mangere-Otahuhu,Yates Road,79R,Auckland,300000.0,2,0.0,No modelled exposure
park-1627,baseline,0.0,0,1627,Playground - Public Access,Playground Location,11376-L100-230-EXW-001,3,6447e3bb-236e-4343-aa24-76a584b1b305,PS_Playground,11376,Te Pai Park,Henderson-Massey,Te Pai Place,31-35,Auckland,300000.0,2,0.0,No modelled exposure
park-1628,baseline,0.0,0,1628,Playground - Public Access,Playground Location,20857-L100-230-EXW-001,3,bd0d72eb-86de-4bcd-b5cb-c656e03b6bba,PS_Playground,20857,Lydford Green,Henderson-Massey,Lydford Place,15,Auckland,300000.0,2,0.0,No modelled exposure
park-1629,baseline,0.0,0,1629,Playground - Public Access,Playground Location,20923-L100-230-EXW-001,3,312f6db7-221a-49df-bd55-1454c872c35c,PS_Playground,20923,Withers Reserve,Waitakere Ranges,Withers Road,29,Auckland,300000.0,2,0.0,No modelled exposure
park-163,baseline,0.0,0,163,Public Toilet,Building Level 3,10479-B003-151,3,c4a68e3e-3366-4e64-b58d-521aba66b2d9,Toilet Block Mid Te Haruhi Bay - Shak,10479,Te Haruhi/Shakespear Regional Park,Hibiscus and Bays,Whangaparaoa Road,1501,Whangaparaoa,450000.0,3,0.0,No modelled exposure
park-1630,baseline,0.0,0,1630,Playground - Public Access,Playground Location,21945-L100-230-EXW-001,3,36681af4-e0d1-4f86-99fe-3ebaa5bed8d8,PS_Playground,21945,Santa Cruz Park (cnr Santa Ana),Howick,Santa Cruz Drive,1R,Auckland,300000.0,2,0.0,No modelled exposure
park-1631,baseline,0.0,0,1631,Playground - Public Access,Playground Location,22525-L100-230-EXW-001,3,5f812102-1e3e-4f4b-ae97-3d5c2fe64ba9,PS_Playground,22525,Copley Reserve,Whau,Copley Street,38,Auckland,300000.0,2,0.0,No modelled exposure
park-1632,baseline,0.0,0,1632,Playground - Public Access,Playground Location,11361-L100-230-EXW-001,3,0dcfbddd-1f1a-4305-9d25-7a58eb330095,PS_Playground,11361,Woodlands Park,Waitakere Ranges,Minnehaha Avenue,22A,Auckland,300000.0,2,0.0,No modelled exposure
park-1633,baseline,0.0,0,1633,Playground - Public Access,Playground Location,10925-L100-230-EXW-001,3,8d24ef02-55ba-4dd2-bfb5-d34fd56834fa,PS_Playground (Whole)-,10925,Stafford Park,Kaipatiki,Denby Lane,18,Auckland,300000.0,2,0.0,No modelled exposure
park-1634,baseline,0.0,0,1634,Playground - Public Access,Playground Location,10960-L100-230-EXW-001,3,e2f392ba-2be8-4734-bfd1-076907d639ae,PS_Playground (Whole)-,10960,Achilles Crescent Reserve,Devonport-Takapuna,Achilles Crescent,13,Auckland,300000.0,2,0.0,No modelled exposure
park-1635,baseline,0.0,0,1635,Playground - Public Access,Playground Location,23622-L100-230-EXW-001,3,e92f8ac4-939c-4eff-8584-b77a74f3656a,PS_Playground,23622,Westharbour Reserve,Henderson-Massey,West Harbour Drive,93-97,Auckland,300000.0,2,0.0,No modelled exposure
park-1636,baseline,0.0,0,1636,Playground - Public Access,Playground Location,20496-L100-230-EXW-001,3,46edcc38-52d2-4e93-a25f-8dfe2e75776f,PS_Playground (Whole)-,20496,Brandon Reserve - Manly,Hibiscus and Bays,Brandon Road,15,Auckland,300000.0,2,0.0,No modelled exposure
park-1637,baseline,0.0,0,1637,Playground - Public Access,Playground Location,11246-L100-230-EXW-002,3,3e34978c-26d4-40af-9559-b97bf0b04501,PS_Playground (Whole) - Top Reserve,11246,Shelly Beach Reserve,Rodney,Shelly Beach Road,3,Auckland,300000.0,2,0.0,No modelled exposure
park-1638,baseline,0.0,0,1638,Playground - Public Access,Playground Location,20876-L151-230-EXW-001,3,4b98724b-c973-47fe-b9cd-7f720d71b9cf,PS_Playground,20876,Manutewhau Walk and Reserve,Henderson-Massey,Jadewynn Drive,13,Auckland,300000.0,2,0.0,No modelled exposure
park-1639,baseline,0.0,0,1639,Playground - Public Access,Playground Location,21152-L100-230-EXW-001,3,841777fc-ed9d-480a-bf32-13a65e86314d,PS_Playground (Whole)-,21152,Target Reserve,Kaipatiki,Target Road,80,Auckland,300000.0,2,0.0,No modelled exposure
park-164,baseline,0.0,0,164,Public Toilet,Building Level 3,10479-B004-151,3,b0f17c2c-38b7-41df-86c5-e3aa2640d707,Toilet Block Army Bay - Shak,10479,Te Haruhi/Shakespear Regional Park,Hibiscus and Bays,Whangaparaoa Road,1501,Whangaparaoa,450000.0,3,0.0,No modelled exposure
park-1640,baseline,0.0,0,1640,Playground - Public Access,Playground Location,22351-L100-230-EXW-001,3,c6bb1f01-de61-4670-b9cd-6f369b5470af,PS_Playground (Whole)-,22351,Amanda Reserve,Rodney,Amanda Lane,2,Auckland,300000.0,2,0.0,No modelled exposure
park-1641,baseline,0.0,0,1641,Playground - Public Access,Playground Location,21636-L100-230-EXW-001,3,dbe42968-eb6a-45f9-b457-edcea83c5e07,PS_Playground,21636,Bellgrove Reserve East,Whau,Bellgrove Place,15A,Auckland,300000.0,2,0.0,No modelled exposure
park-1642,baseline,0.0,0,1642,Playground - Public Access,Playground Location,22502-L100-230-EXW-001,3,914e6218-49e8-4c38-a357-4db90dcfdd1c,PS_Playground,22502,Cron Reserve,Henderson-Massey,Tirimoana Road,24,Auckland,300000.0,2,0.0,No modelled exposure
park-1643,baseline,0.0,0,1643,Playground - Public Access,Playground Location,20653-L100-230-EXW-001,3,cfc86241-ec65-4422-b551-6efc77e0edcc,PS_Playground (Whole)-,20653,Totara Views Reserve,Hibiscus and Bays,Totara Views Drive,,Auckland,300000.0,2,0.0,No modelled exposure
park-1644,baseline,0.0,0,1644,Playground - Public Access,Playground Location,11482-L100-230-EXW-002,3,ea9687d6-b86c-47d0-a26c-a835b32d33a3,PS_Playground-Wolverton St,11482,Olympic Park,Whau,Portage Road,45,Auckland,300000.0,2,0.0,No modelled exposure
park-1645,baseline,0.0,0,1645,Playground - Public Access,Playground Location,20856-L100-230-EXW-001,3,34685cdb-ee06-4400-ba01-b5ed26afc7d4,PS_Playground (Whole)-,20856,Taurus Crescent Reserve,Kaipatiki,Taurus Crescent,8,Auckland,300000.0,2,0.0,No modelled exposure
park-1646,baseline,0.0,0,1646,Playground - Public Access,Playground Location,11099-L100-230-EXW-002,3,08dce1fd-6858-469c-afd6-d3ad0c8a4bc8,PS_Playground (Whole)-,11099,Tamahere Reserve,Kaipatiki,Tamahere Drive,21,Auckland,300000.0,2,0.0,No modelled exposure
park-1647,baseline,0.0,0,1647,Playground - Public Access,Playground Location,22807-L100-230-EXW-001,3,6eb40cd5-d162-454b-b7bb-04ae9a2a9769,PS_Playground,22807,John Gill Park,Howick,Cyclades Place,14R,Auckland,300000.0,2,0.0,No modelled exposure
park-1648,baseline,0.0,0,1648,Playground - Public Access,Playground Location,21798-L100-230-EXW-001,3,33351a02-b126-4440-88e1-d02544d0c964,PS_Playground Rvl83,21798,Okahu Bay Reserve,Orakei,Tamaki Drive,14,Auckland,300000.0,2,0.0,No modelled exposure
park-1649,baseline,0.0,0,1649,Playground - Exclusive Access,Playground Location,10750-L100-230-EXW-001,3,db6607e4-a108-4ba4-af1e-f288de4c184b,PS_Playground - Kauri Kids,10750,Otara Recreation Centre Grounds,Otara-Papatoetoe,Newbury Street,20,Auckland,300000.0,2,0.0,No modelled exposure
park-165,baseline,0.0,0,165,Public Toilet,Building Level 3,10479-B006-151,3,928f21c9-bd9b-490f-91b6-9636db28bfb4,Toilet Block By OfficeTeHaruhi BayShak,10479,Te Haruhi/Shakespear Regional Park,Hibiscus and Bays,Whangaparaoa Road,1468,Auckland,450000.0,3,0.0,No modelled exposure
park-1650,baseline,0.0,0,1650,Playground - Exclusive Access,Playground Location,10720-L100-230-EXW-001,3,b4f8f58e-cb0d-4c79-a02d-d4218419552b,PS_Playground - Howick Kids Ltd,10720,Howick Leisure Centre,Howick,Pakuranga Road,563,Auckland East,300000.0,2,0.0,No modelled exposure
park-1651,baseline,0.0,0,1651,Playground - Public Access,Playground Location,21229-L100-230-EXW-001,3,fd7496a8-8e08-42a1-881c-c589446d6f26,PS_Playground,21229,Volta Park (Templeton Place Reserve),Manurewa,Volta Place,13R,Auckland,300000.0,2,0.0,No modelled exposure
park-1652,baseline,0.0,0,1652,Playground - Public Access,Playground Location,10738-L100-230-EXW-001,3,0f752453-286c-42ee-be55-ccfbe15cb22f,PS_Playground,10738,House Park,Mangere-Otahuhu,Kirkbride Road,241R,Auckland,300000.0,2,0.0,No modelled exposure
park-1653,baseline,0.0,0,1653,Playground - Public Access,Playground Location,22115-L100-230-EXW-001,3,6a4ca975-2a46-44b6-b796-e2833138e7f9,PS_Playground,22115,Farley And Latimer Reserve,Otara-Papatoetoe,Johnstones Road,,Auckland,300000.0,2,0.0,No modelled exposure
park-1654,baseline,0.0,0,1654,Playground - Public Access,Playground Location,10615-L100-230-EXW-001,3,9f2a8115-466d-4ef1-a616-6cd609442218,PS_Playground,10615,Allenby Park - Manukau,Otara-Papatoetoe,Allenby Road,66R,Manukau,300000.0,2,0.0,No modelled exposure
park-1655,baseline,0.0,0,1655,Playground - Public Access,Playground Location,21593-L100-230-EXW-001,3,6e8f412e-d816-4e1b-9585-16815daab48f,PS_Playground,21593,Ballater Park,Howick,Ballater Place,19,Auckland,300000.0,2,0.0,No modelled exposure
park-1656,baseline,0.0,0,1656,Playground - Public Access,Playground Location,11156-L100-230-EXW-001,3,a40fae02-1687-45e2-9493-641fbe5439c4,PS_Playground,11156,Drury Domain,Papakura,Great South Road,214-230,Papakura,300000.0,2,0.0,No modelled exposure
park-1657,baseline,0.0,0,1657,Playground - Public Access,Playground Location,20599-L100-230-EXW-001,3,1e494c33-4fca-4905-8c17-584ea6a777e1,PS_Playground (Whole)-,20599,Red Beach Park,Hibiscus and Bays,William Bayes Place,10,Auckland,300000.0,2,0.0,No modelled exposure
park-1658,baseline,0.0,0,1658,Playground - Public Access,Playground Location,21398-L100-230-EXW-001,3,8dadec10-1053-4316-bf12-b8ea37af8dc1,PS_Playground Twomey Dr Res,21398,Twomey Drive Reserve,Franklin,Tworney Drive,37,Auckland,300000.0,2,0.0,No modelled exposure
park-1659,baseline,0.0,0,1659,Playground - Public Access,Playground Location,11375-L100-230-EXW-001,3,d44893d3-087f-4282-9d0c-4a5e7f50bd10,PS_Playground,11375,Te Rangi Hiroa/Birdwood Winery,Henderson-Massey,Glen Road,75,Auckland,300000.0,2,0.0,No modelled exposure
park-166,baseline,0.0,0,166,Public Toilet,Building Level 3,10479-B002-151,3,45951ed5-e39d-4f27-b766-964adbc75594,Toilet Block Camp Ground - Shak,10479,Te Haruhi/Shakespear Regional Park,Hibiscus and Bays,Whangaparaoa Road,1501,Whangaparaoa,450000.0,3,0.0,No modelled exposure
park-1660,baseline,0.0,0,1660,Playground - Public Access,Playground Location,21766-L100-230-EXW-001,3,1b96194a-73fd-445d-b80f-4b0400d75ba2,PS_Playground,21766,Pooks Reserve,Henderson-Massey,Pooks Road,26,Auckland,300000.0,2,0.0,No modelled exposure
park-1661,baseline,0.0,0,1661,Playground - Public Access,Playground Location,22726-L100-230-EXW-001,3,d5ba2c2c-545e-4880-84d0-02b0ba186697,PS_Playground,22726,Keri Anne Park,Manurewa,Keri Anne Place,26R,Auckland,300000.0,2,0.0,No modelled exposure
park-1662,baseline,0.0,0,1662,Playground - Public Access,Playground Location,23464-L100-230-EXW-001,3,3f0b78ed-22cb-444a-a94c-73c3f4b1ec13,PS_Playground (Whole)-,23464,Sunnynook Square,Devonport-Takapuna,Sunnynook Road,R 130,Auckland,300000.0,2,0.0,No modelled exposure
